SL,Data set,Encode Time,Encode Memory,,Decode Time(ms),Decode Memory(Mb)
1809,1eaf50b7c4c5a1a6c0f0892700310cf782db6018aa1666c540d1f425a3f427d0,146.0185051,128.70246,,5982.725143,16.569337
1810,b8632ab8ee4398154d42cb1ac8c980cadab0e7e8,157.5601101,128.702436,,6020.765305,16.569722
1811,016a9423943f755d354b6de799befe7c58764fa5,425.1272678,128.702764,,6440.924406,16.569395
1812,d679cb006d3bde01561429bc29065b4f1f85fcc8,900.9287357,128.70254,,6640.74111,16.569337
1813,e568ed0ac8298fc61bd06c8667606c3d774d5d6b18beab132cb23b86a1393865,384.9966526,128.702692,,6614.516973,16.569515
1814,dbdb1db2adf8a737e40f80392f5804c32a2fd413,157.3143005,128.702581,,6112.548113,16.569331
1815,20ac96aba253f10a6f576c2c50aa0d319fff5e1df8dfba8cf4ce6c218d91a175,162.7569199,128.70246,,6092.897654,16.569634
1816,d73d5170d5af166554267d574987495752f60ca22e5aa72baad9493233f7b0ee,159.4049931,128.70266,,6632.33614,16.569451
1817,501da72b365eb8c9ab1714cdb3874edb3f1bcee3,153.4323692,128.702636,,5994.371891,16.569763
1818,cbc0bca90515d311294acfada5258815c64a2619a0ee3bff659a03a2ce992dbe,146.6572285,128.70266,,6662.251234,16.569331
1819,f331ddc8efa24650c32a9783c74ee7d40826ff38570817dd03359b27,153.8383961,128.702452,,6806.23436,16.569643
1820,dbd575ed3cbf47add9e57b40e7876811d462e212cd27c23acb570c40,157.9380035,128.702452,,6829.060316,16.569395
1821,666f9bfff702ae0c03bcf7dfd60cee15e30ee636000f279bd0727a3b2efafb38,151.1685848,128.70266,,6062.14571,16.569954
1822,63ef6b75af49096c019833d53385af58559c7407,162.6992226,128.702636,,5977.806807,16.569346
1823,d41a68655ed70a869db6c6737cb51a608841ff7b,846.9953537,128.70254,,6536.50713,16.569579
1824,383f28680d90303f61ddb2334d94ecf85b0eb7ab,721.2970257,128.703674,,6611.723185,16.569474
1825,612c8022e96425d06c6d758f4ad90aade578450b,146.9502449,128.702549,,5905.119896,16.56953
1826,d3fb7d2869a485539b4cc24cecd5ff16577d012192051f88de76b4cd,151.3621807,128.702684,,6576.326609,16.569395
1827,9846d11b1df62d4569e8a7d70890468be0cc5b4cdc482cdc25b1a82567339cab,152.9951096,121.393087,,6179.541111,16.569482
1828,71b5e621a70f444f98e1449635137318a7b71b53,152.3017883,128.701996,,6076.835871,16.569842
1829,d72d386454c04195194832e2c409ec85a8068b24808d37ea787601abefe2435a,151.473999,128.70182,,5910.03108,16.569339
1830,9d377264c2dc3562bdf17f2fc899502f186566017e37685d6dfeeb8c,151.157856,128.701812,,6031.583071,16.569331
1831,d48bc0ba7df23109aca917a7814b140d0bcea255575baafa69bc3088,147.4642754,128.702012,,6146.845341,16.569698
1832,9f14b79f8d256892fe5115b48fbb0c34095895f8,151.548624,128.70238,,5982.487202,16.569379
1833,7a9d5f8e3d31b2c36c6214738e43168be8cf41186a3fc21cb75f6157,153.5732746,128.702516,,6020.23077,16.569645
1834,5d7cfd9ca1b0b77bf9f3fff113b2f6ea8497b0286b763d9a6c447a7e,427.8781414,128.702548,,6161.190271,16.569265
1835,7a543a44a6dff727e18cfab261a465551378286d,900.496006,128.70254,,5946.404934,16.569267
1836,43a4643f5a7a26f24476a6807aaad2120ca550ea1869c38f0ecee4071f11b238,409.8229408,128.702692,,6349.739075,16.569843
1837,02a1cdde85429667cf0b3e7cd96333ac0351cafd381eebe176e79e31,160.5007648,128.70278,,6615.189552,16.569851
1838,c8932f0a425e80c14b6d0b1cf4d868c87c424dfcdbb01f3106e9d5ee,155.3230286,128.702972,,5981.791496,16.717131
1839,76ce6c1c2328346bb15fa9f1de5bc11d635ffc5a,152.2226334,128.702436,,5949.670792,16.569387
1840,d5f5678379cb8c6cdafd829dafee8d435c3c9497,148.2107639,128.702436,,6178.437233,16.569826
1841,840efc199442ee703542bc779464001c6449da4d,147.5760937,128.702636,,6603.774071,16.56972
1842,6dc746028b7941f561ec8c991ec346f6234fa5fdceae5fbbea3fd42452cc92af,144.07897,128.70266,,6319.113016,16.569331
1843,aa60f271cef0e3b11557d0af62df2e8ceb683b980be93370e6ea2e46,156.8543911,128.702452,,6664.470911,16.569395
1844,4f6410a2b217684bf126f8c4879a9e7cb069cd6adeaf7bbb9f664b2efd156573,159.920454,128.70246,,6064.869165,16.569686
1845,83bd7d1c8b95b03a418f7dbe7d3a16d689e39373f5bae0e2b76d4a61,158.2994461,128.702652,,6160.578966,16.569337
1846,56a04e87881c9d3407cbe5977494c7e4b608c4cb,846.852541,128.70254,,6729.566336,16.569267
1847,7f7812830e29e6c63bbfabc091e4ac7319db398d8af5501f038c15f4a00ab8d0,754.8575401,128.702692,,6229.846954,16.569723
1848,955eb2e56ab37e6b58feefa1eb2650a33c946384,146.4614868,128.7027,,5999.544144,16.569459
1849,e2327c0d619a66821f5203d7d7c15945b573d197,152.7330875,128.7025,,6536.715984,16.569634
1850,200e5c708db12ef901376ffa63e43cdb125fc9e9365bf23ed820f1ba96cda777,148.1204033,128.70246,,6594.878674,16.569337
1851,1e5b564e1c948da1aeb060c7fdcc0474b176a82d3c201e9203741fb6,158.6432457,121.393143,,6011.39164,16.569395
1852,5208e17f5beb88ac94ddbdaa4218ab66950b34139be43adfd3277b00,153.7387371,128.702012,,6257.745266,16.569392
1853,1239be1afc7a9bc967b66a8140dec8aef4ce79fc4e56cb75ae0fdce29620a591,155.3010941,128.703002,,5963.741302,16.569523
1854,6fa74b0f00308773433b04f9ff296443761cc73a6f169deb48308a5f,164.649725,128.701812,,5905.486584,16.569331
1855,b2a6f32c5dfbd4ba08383d1b2b9010b0eb6cc513d9279f1558a19a895307d927,145.5316544,128.70182,,5926.829576,16.569387
1856,ff70eb3ceeedad1263d33d4cac59a727dbf05e1d03ec633d1e0a467e,150.8738995,128.70246,,6314.186573,16.569595
1857,7cd8eefb3c7475245275d941222a8821d4966de7,605.9231758,128.70254,,6214.748859,16.569331
1858,ddeb0fef972ac240aeadfdc753bcfaf3b39c62e037902523ee7df345,904.7255516,128.70369,,6241.502523,16.56973
1859,8cbfff6122499623e5fd7213d12f045c2d223fe298e11e5604d2e10421fad55a,211.8313313,128.702565,,6067.468643,16.569762
1860,c55951561e6d3279ac7ebf98e9fcd8c373be65b6dbd43c8ad1b4067a,152.916193,128.702549,,6236.629725,16.569459
1861,7dbad4634b57a700e4fa1c01ce387815e8bfb703c409a354bd0c23ef491bc9fb,156.4161777,128.702628,,6210.654736,16.569891
1862,d5820134f36b3fc2bd78f98385b6a458ed28eef5af887145a1883b7d5e77d519,161.2579823,128.702724,,6076.334,16.569395
1863,a7d839e7846b608115e07d192f8a5f10230247d47a3d4d76b36f66e0,158.5760117,128.702652,,6630.108356,16.569403
1864,d7feef0a980e498b80a751859e5ead4e406e5704,158.3759785,128.702436,,6269.453764,16.56945
1865,ab595f432c69e681ac051a513a0dd541197ef84c96040b1ecfe7474b030d5e41,160.585165,128.70246,,6647.292376,16.569331
1866,3e1af6d913e2efe4e7d0290e577e64a5d481494cc5ea6c1bc249db1c,148.0686665,128.702652,,6159.563541,16.569562
1867,473de42d3e8d5972fd307a5d97fd1d9c58eeac89fc77135b02a4465e,157.5419903,128.702652,,6555.665255,16.569393
1868,64df563f39e71c813567b8ab5cb5f5d35f6cbef125e5728a72f3e26ab1183de3,541.0826206,128.702564,,6712.884426,16.569211
1869,0729b5d4aec9befa5b1b450c4654d4e32d6d2123,931.5304756,128.702668,,6517.136812,16.569475
1870,3878695752462b2f1d4a19435bd70c2a340dbc51,291.4795876,128.702668,,6096.023083,16.569395
1871,801296e6f81a92d704ce13510a8eb7342a4e8761384536716410e40b,142.1408653,128.702613,,5930.324554,16.569395
1872,18f78d5a26838671279ddd3ddb1331c6799f40c6,160.8099937,128.702604,,6034.143686,16.569784
1873,f602757991de7592d16eaef61c88831c289c46f705f84ea6ae9d76aa4222a630,153.4142494,128.702724,,6128.6304,16.569267
1874,9895eccebe1b07c9ad19b9724b94799a7186576988698bdb8b048041794af0ff,154.9563408,128.70266,,6435.792208,16.569323
1875,c09762cc3447fd56c5e5dd204b6a9c4567436ce41b60912977ec96e5cb55a66a,157.8996181,121.392951,,6611.633778,16.569578
1876,ec6595d9191059f7fbec31fb096cd050130552cb9363176809542160,157.5622559,128.701812,,5945.426702,16.569331
1877,70975f9322fb6dfd3b1f8b869c3fd7cfde1db953,154.368639,128.701996,,6600.547314,16.569267
1878,d051012e589fbb8844b6bcc86f0aadc10f07f40ca628ac1f43171ba0,166.8994427,128.702012,,5910.227299,16.569459
1879,de511b6a6416559e1f78f9d737513e0e6ad828f04f7acd7c20ec3a5c,314.6927357,128.702332,,6583.100796,16.569267
1880,c86f5cc53c8fd5f11c0928b7a9305b877d7a31d2,1030.750751,128.704312,,6585.387707,16.569267
1881,cec2266813aa130dc9505a696935e32ec17a4750116fdf95a29ed1d8,435.7438087,128.702684,,6623.909473,16.569308
1882,1886b9e4a584daf9cc22fec2a23c6618f45085d8,164.6056175,128.702764,,6004.315376,16.569539
1883,24dbaf4d341c8e77fb585240b11b179da563bfef,161.8888378,128.702436,,6599.584103,16.569339
1884,2d1cbf2a909ec1814c42911d40edfb41c14664cf7e80363e4a1eeb3bc3564488,169.6133614,128.70246,,6621.687412,16.569331
1885,1d149d062e6ca3950bda46fbe7b4d754527eb75c04a18e2e54fce080,194.7557926,128.702724,,6651.004553,16.569339
1886,a50ac666d689d8077ec15aa23bb58a7b384e438e07c09bec5810aa68,198.9352703,128.702652,,6579.568863,16.569395
1887,9272a6f5d59b0bec24f07b778d61b3c56c780d75e02b265d4c34b42f,175.3740311,128.703036,,6571.280718,16.569858
1888,c082e8080c1ed7e5705218c19d1f0ebc788d987a,155.5314064,128.702572,,6275.435448,16.569267
1889,941dad91ca0637b09f559068df82234d97a7e236,322.0763206,128.702636,,5873.85869,16.569337
1890,f022759e080d3da4c44827b3905151e31e453ab39705557e8415dd4e,905.1940441,128.702556,,6214.260817,16.569331
1891,4a6aec9d3b67aa74e175f33bb088e33da55af48a,509.4447136,128.702668,,6298.640013,16.569323
1892,15b584e4bdb267dbeeec370627dcef7417155df9,162.5585556,128.702581,,5901.795864,16.56951
1893,8ee9e8bcc4191c48664d92f86624a591bb73120581f163b853a96ef7b9c19222,157.7198505,128.702396,,6040.642738,16.569459
1894,3fd4032d1e0e2a0281076b6b64b2c93c98db9e2cc8e289c59034ac290fd3ff13,157.8629017,128.70266,,6648.206949,16.569395
1895,1b023b9e2e9b2ff4e43b30f4b7ddee810b4b92107b0bc48d6638991f,163.895607,128.702652,,6584.77807,16.569395
1896,8c660c3f6c2e30c400f53ea7d9fa9bf9a15efa22,156.414032,128.702636,,5958.976984,16.570195
1897,16408537af6df62ca18d960ddfbbefbce2cc65f5,161.5936756,128.702436,,5935.377836,16.569395
1898,fc05d260f29f6d2b473a41fd9d82834504626db4f5a328b319273214,148.8249302,128.702452,,5948.005676,16.569331
1899,d7fb6c4073968c99caca4231d322df6ddb2dbb97ffda6bf03a248700,166.3024426,121.393463,,6080.385923,16.569698
1900,863298ae728c8262edd79aa41f5086ae01fb1316,299.4155884,128.701996,,5982.230902,16.569209
1901,a1591a5a3b0ef0e3fd20dc3d2b72f92d271002677f733d5b89546b3f,843.4815407,128.702044,,5934.922457,16.569395
1902,8e562f0096e441749942c72c28ec0344dce561e2d9386fc1f151a6059914d7ca,586.7369175,128.702052,,6417.351246,16.569451
1903,4e66ec6fc0f141429c222b74d789a6d7f508d560,147.4249363,128.701813,,6689.780235,16.569323
1904,7828a6a5adc9f48655b4b73e85c59b84a945ed85,156.7778587,128.702308,,6176.116228,16.569459
1905,81ee75c2c31069f4802bf41f2cd050270266e406d9101bfdba4b798291975c14,146.1145878,128.70266,,6061.883211,16.569331
1906,c05638847c3dbe03c1cf636117b7bdfd5fa5f3fd,157.4835777,128.702636,,5944.401264,16.569395
1907,b21db398afaed335b115bf51663dbfe0c1b6b26d6d28eaef6ae4bcfcfe19f871,147.7620602,128.70246,,5920.02058,16.569515
1908,1576cad1d88bbb3c10277a19a98dd522acdc46efc44344995113360c,167.2158241,128.702452,,6226.468801,16.569658
1909,af9e6bd03693db9a6969afcf89460351d9985383a9202256b69c7b63,165.9505367,128.702652,,6197.250843,16.569762
1910,d9ca33514771192e4f963a5a29e659b05e9676e1de26e44656680603,150.1727104,128.702652,,6292.164326,16.569882
1911,95eb27f8f5cc0e2509ed1c066faeae51148cbb4de9a707d9e7dc73b8,160.359621,128.702652,,6057.613134,16.569331
1912,35ff2eb01aa1c6f3376bb89e3ca64437022cd43d37c36cabf9c572fd23592c12,707.6420784,128.702564,,6125.749588,16.569763
1913,5073aa26e71066761281ebbaca24c040a1f72f78,868.3552742,128.702668,,6110.098839,16.569523
1914,51beff8ad65575693d2b53bc393bbbaced557554af2f29ef1656008e8c76b175,160.5892181,128.702565,,6093.670845,16.569267
1915,8d0cd9d2c59cc12514748f1527f5a823ff58d4b7c11294dd0645cae30a6ee1d5,158.9801311,128.702692,,5925.263882,16.569698
1916,3dd2f3e947fbdd5749c5f490297fdcee5534372a,163.6223793,128.7027,,6398.225784,16.569472
1917,63eaf7b9b5deb68ceb5bdae35b01d0ec45b97728b0a1a54d840269ae2010950a,159.8064899,128.70266,,6059.95512,16.569403
1918,a3a57536c39e10559dad6833aba9c57e09c83202,154.8116207,128.703618,,6094.17963,16.569713
1919,46cf741ce68493c5f81e9e36bebfd37ad027018d,149.7914791,128.702436,,6067.759991,16.569395
1920,aa2f8e01d59419daed75b8efb3c3de93c0f49178,163.2094383,128.702572,,6417.089462,16.569331
1921,b0908383c999c81ccbeb302c0460e3e4e4d7cbee,154.5763016,128.70302,,6558.764935,16.569331
1922,a7f6b6ca6c4cae2e24cd38639c9cd784980a8ad191eb75c382f45de3,165.5335426,128.702652,,6630.449772,16.569266
1923,1159fe46824d1c969d562cfd7daa98c1b7ee29b5,699.1991997,121.393287,,6146.775484,16.569571
1924,1b09b1529f77d3da395f9bd2f55ea7581b7ad754a81a328ff2bcee3e63f7604a,876.5556812,128.703058,,6464.896917,16.569467
1925,418d12752176e445f304fd10d16b3f9fbd3add59f4e6d485be49bc2b,159.4877243,128.701845,,6564.051867,16.569395
1926,937675cae1bc2ccdef36a4701426a5a10cea495fb0ee5603d27b0b55,153.1159878,128.701812,,6533.98037,16.569387
1927,877522238635590b5156c5482d6dc7c4288916092ef1bb977b2571bb0b906431,147.7675438,128.70202,,6641.331196,16.56929
1928,ef95577dab9f12aabf8b963826b023ee0f446b14bd53bc69c5a10b32f165831e,150.0537395,128.70266,,5941.451073,16.569273
1929,f5a9840479221645ef0ec9cb659ca96f56377d27,155.9746265,128.702436,,5962.946177,16.569818
1930,7390b4b2ada4144cfad12451070da169447857180ec421814577314c8daf1ff2,153.5215378,128.70246,,6482.574224,16.569906
1931,8f129cc5408d28f03a8d3cb213aa54d210e16fc2,156.5728188,128.702636,,6610.472202,16.569267
1932,cbb41f6953b8b21e443b69c2b62f61589a8b4c79,160.9640121,128.702636,,6640.886307,16.569267
1933,501499d9f850799c6185855b03c2bb560cee795672cc02c92ea6690e,159.4529152,128.702652,,6583.751202,16.569393
1934,f8507d9805556820d18838d7bdd20ca4b7d4fe19,414.7367477,128.702804,,5932.699919,16.569607
1935,a69294042ba7d8c9c5afe2603426832e0d23abf4db1e52c5d200edf9,887.0072365,128.702492,,5916.418314,16.569459
1936,e5eb1a81c45978ab7ca324c11eedc271c318af8d5a7baed4dcf202d2,425.7311821,128.702625,,5903.867245,16.569395
1937,ef399e287474ce73134c3f9ff2dc430466f8f7ae03278e56d868017b5eea3b3c,146.9814777,128.702788,,6557.034492,16.569515
1938,a0d58f9a753f95348cab695013c1d545149bf722,147.2570896,128.702636,,5920.327902,16.570026
1939,4adf26c6dca8bad81737244b6201d21d5a6001228f9cf4c3b2d13339,154.5286179,128.702452,,6286.048412,16.569395
1940,67039e071da8aa4ad312ed39e7a5940297544e08,156.0075283,128.702436,,5957.65233,16.569571
1941,273cda5d1ab6a8a642576e4ff14f1cee39f3c74e13f7c6a5f23174c6,161.88097,128.702652,,6238.193274,16.569273
1942,c8d300ca9300a37b86c9f823519289104c0563a8,156.7502022,128.702636,,6655.885935,16.569323
1943,0c6e25e613e171c4c69540de88a1285e8ddd4a5910a4b530626cce5a,151.4098644,128.702652,,6039.613962,16.569514
1944,dd508c48a8f0431e7c17f4e293d54f0cf1bcc9c6,153.427124,128.702436,,5946.155071,16.569587
1945,0bd0b1eab738b78412d1e276dbc5da5e57ecfb2bbdd8ec0971240afe49bf7eff,149.6217251,128.70278,,6090.008736,16.569451
1946,5fa9961081e03dd32fc93357dcc7a16063008d718c4f97a482b8aed7,819.3938732,128.702556,,6422.734976,16.569378
1947,d02a6a49112334270145c9ba36ef0e5174d1ea5ea362227aaeab74b6869ad76f,766.4809227,121.393183,,5972.436666,16.569211
1948,9f414042d704567784aa4670f110c4e2e31f6a45,154.7763348,128.702028,,5979.735374,16.569451
1949,4d978ddc0ef0b9940ac0c0a9ca1c985ecc854a8105e268c472e2b387,158.3194733,128.701812,,6138.810635,16.569594
1950,facb5d2e0acb67dfc55b5d4a2f2f73ee15e17924,149.7812271,128.701737,,6265.808821,16.569395
1951,d30bc5239c49228456f4723b13946a01d75b277416ac2892b49750bcfed3a250,145.6327438,128.70202,,6630.897999,16.569459
1952,4818f38bb15c52dad025c39a48c208b6b5a542c6e5d138d58df473f3,146.9564438,128.702588,,6655.362368,16.569451
1953,75c60173dc38ac2780b1db3bafe6062ea4e200393234dc4516925fc447cff2c1,145.3449726,128.70246,,6058.689594,16.569626
1954,b575cabef67ceb92280c447907205c0d1ea3abc7,159.5830917,128.702436,,6482.70607,16.569451
1955,d7707f1f82bea51ac5c0cb95a594bef033a10e7b5ce291b18f9617e0,154.2010307,128.702652,,6597.275734,16.569323
1956,5cb2c7c20f6d9beea4f87d1eb36540420822635dfd92f71179364b47,158.0326557,128.702652,,6744.570494,16.569545
1957,26050ac1875aa8a8696a3b1f663613b646e6c072,452.0218372,128.702604,,6277.127981,16.569211
1958,faee3cf2db66c37ee7fa99a08e30dae693afd133,930.8085442,128.702806,,6588.284731,16.569337
1959,a864782108e1f27fff6bb6ede83a2b80c06f19074ae7d74126e13a34d3b78b9e,347.0094204,128.702692,,5912.593603,16.569635
1960,ea0b17999ceb4567edba463088debe58c49a314d75f9a6c4a98cfa22f40d05b4,156.7656994,128.702629,,5954.972744,16.569602
1961,1d9ab1dba679f2c756f609c68a3dd5a2d83a84f98078f0b72fc8c5f5,146.8970776,128.70262,,6355.026484,16.569666
1962,d86426c814b139221057f562776eb2c74daf4185,170.3512669,128.7027,,5962.422609,16.569395
1963,e67fa82a821b49d99ec7fd77037b97f1c7502f6b,168.848753,128.702636,,5962.457895,16.569306
1964,fe226e39a435fc472433451bfa74a2d0defa21362ef52e8b0aaebf46,163.8827324,128.702452,,5964.319468,16.569482
1965,d5b900f8fa756d9c3c5906d6bf572b9374600eb4,160.4962349,128.702436,,5933.32243,16.569379
1966,8cb60cd8f179d3030ddac2e874d7f10963cca8fd77b5eae62bb2f0db2faee4b3,160.7792377,128.70298,,5921.392918,16.569723
1967,336cdd58ac250714e7bb71b9582e4006d3c6d3717f4edf400c73cc2e,149.4085789,128.702652,,6240.614176,16.570043
1968,35d7530baede8806eb8159bc8fb1e2a4a77eddd7,493.5851097,128.702604,,6210.597754,16.569515
1969,4395f9575780845eaff3dffbb9bf733459458610c9855b508305bb37,946.3572502,128.70262,,6235.952616,16.569395
1970,3eb0c38e8be83b1b2197ecb6224a584daa0e8281f06b34e7adad3251,304.8255444,128.70369,,6356.270313,16.569451
1971,434d4e56abf1eac2a88deb132dd3e592f5a5e1d5fe07c88b32415d6f82db1da9,153.9666653,121.393056,,6167.510509,16.569395
1972,c123727f56b37f3be11aa63f4852b7ad6cbe6230,156.6357613,128.702028,,5996.550798,16.569395
1973,274edb868ff95ae4d37f7b46520650bf3a88e217a7c6d40175bc62ced893d90c,151.0152817,128.70202,,5971.961021,16.569265
1974,afbc5069cfbca41b10aa86d8d67820e0b578d776,157.9289436,128.701996,,6021.522522,16.569395
1975,1bd9136f5026a5c13612365a27aa6489a43bfa318ad64d0edeba2145eefd0653,153.9416313,128.70182,,6365.689278,16.569331
1976,522cb7e39abf6b2c6e456ab26004b948283a1f29c4bc1b0de9002322761174e7,149.5714188,128.702332,,6617.899656,16.569451
1977,d23c1cc34cd12732f020c0540e1a3f7acc7fb16d,149.9297619,128.702956,,6671.509743,16.569722
1978,80e840f0902dea200c196c8aa1974e810f6b7aa2811dea519fee49e6,161.2317562,128.702652,,6534.127474,16.569762
1979,03bb9ffe9206aec0bc9527c67f848b31b3f7069c,212.9867077,128.702436,,6614.122629,16.569331
1980,fe1976548fd5fabf08fb56ba93dd2e50c057e58fefd641fe1a95634a,809.2489243,128.702556,,6693.418264,16.569523
1981,e34a5306727fdf1f9f0f59cd6229298c2028d6d27fe020638e7d1c009258ce8e,696.352005,128.702633,,6183.289766,16.569401
1982,95d559cef61dfba3d3c4357a99b0ab7cfcd5dee7,157.4790478,128.702764,,6005.68676,16.569395
1983,b538a6b5da3e2d245f7beef312f3216f58688a25401967337f0d85d6,155.6873322,128.702652,,5977.640867,16.569331
1984,e90144be441d35fac263546a85f4fa6c3dfc0faa4f62243d6d384ccb1a2417b0,156.5406322,128.70266,,6156.890631,16.569778
1985,42c03fdb4a68947237909f9295edc74d4cd951dc9e7fef01a2d67ada,150.2351761,128.702452,,5965.417147,16.569387
1986,0ba4bd3b14f1eda8b71ae59ef7ca742b9f38ac522a489bec6b54662387d1eaff,164.839983,128.70246,,6644.925594,16.569387
1987,8f66fde9b9ad3073893f61ae75f2f4b7e6243c2295b98a2ee100decf,174.3383408,128.702652,,6035.686731,16.569459
1988,dc94da7525c94debd14c489c452d3ba12d410b12,158.8590145,128.702636,,6469.96665,16.569451
1989,def88c7cfe4b600a5c5cc9352227bddaae0f27b2d37907d707ec495e94b6b027,160.1066589,128.70266,,6720.888376,16.569891
1990,30a0681a18974e0944e4f40197b6a9bd169270cb,162.4605656,128.703642,,6563.353777,16.569442
1991,bcc20a8e63560ebf801ed425bacbc808d7cc41aabccc4c1eec977a9bca26da2c,897.6371288,128.702506,,6605.40247,16.569842
1992,d73f1d17b05c8884bd212707fc775800005046bb,697.3047256,128.702668,,6563.388348,16.569273
1993,4fec44b60e82225914e4cbe3e6c2eb02659b1482e0643eb5794732cb59406e1d,165.995121,128.702725,,5879.644871,16.569666
1994,675d5b653ec69c31542f2748349ed5ddf8bac1ae,152.3137093,128.702604,,6548.785686,16.569331
1995,0e81beea95b40a34e9d08c0fcaa8e1e45f1c5bdc505bcbdfa3fab9198e4b3cf4,155.8265686,121.393087,,6472.425461,16.569395
1996,f938bdc751e73ea959b11d4e9a32c41f9e4fe05d,155.5564404,128.701996,,6544.945717,16.569331
1997,6b8042ae29f50af8506d3311f55c7a3ea36e5dd1,155.1470757,128.701796,,6295.421839,16.569331
1998,d7af0b80e829ba2c16021776c3748d2019f1e926b93763687a2ba795,155.4033756,128.701812,,6600.827694,16.569395
1999,a534aa5b2252a2670b7ffda9ab3b59c925899b2c0c6635ed5868b590bb337619,146.4440823,128.70202,,6656.181812,16.569811
2000,bd9aa0e613b44b6af54d23f473ff075948e582d284b6fc4d49736f6f,148.7720013,128.70246,,5892.580032,16.569331
2001,http://www.liquidgeneration.com/,102.0379066,93.245752,,4756.284237,11.886803
2002,http://www.onlineanime.org/,115.8995628,93.246011,,4085.91485,11.887115
2003,http://www.ceres.dti.ne.jp/~nekoi/senno/senfirst.html,160.0058079,128.702385,,6147.205114,16.569395
2004,http://www.galeon.com/kmh/,103.9891243,93.245746,,4181.886435,11.886886
2005,http://www.fanworkrecs.com/,120.6245422,93.246107,,4214.274645,11.886987
2006,http://www.animehouse.com/,103.1417847,93.248883,,4319.289684,11.887193
2007,http://www2.117.ne.jp/~mb1996ax/enadc.html,157.0866108,128.702574,,5963.908434,16.569331
2008,http://archive.rhps.org/fritters/yui/index.html,150.6884098,128.702643,,5946.966648,16.569475
2009,http://www.freecartoonsex.com/,102.21982,93.24575,,4335.706472,11.886795
2010,http://www.cutepet.org/,104.4695377,93.246007,,4395.30468,11.886987
2011,http://www.taremeparadise.com/,109.5192432,93.245757,,4726.219893,11.887378
